"code","iso","country","BCA.ind.1995","BCA.ind.1996","BCA.ind.1997","BCA.ind.1998","BCA.ind.1999","BCA.ind.2000","BCA.ind.2001","BCA.ind.2002","BCA.ind.2003","BCA.ind.2004","BCA.ind.2005","BCA.ind.2006","BCA.ind.2007","BCA.ind.2008","BCA.ind.2009","BCA.ind.2010","BCA.ind.2011","BCA.ind.2012","BCA.ind.2013","BCA.ind.2014","BCA.ind.2015","BCA.ind.2016","BCA.ind.2017","BCA.ind.2018","BCA.ind.2019","BCA.ind.2020","BCA.ind.2021","BCA.ind.2022"
876,"WLF","Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225648995510167,0.225648995510167,0.480989502869116,0.480989502869116,0.495184372106519,0.495184372106519,0.514369531790739,0.514369531790739,0.514369531790739,0.514369531790739,0.514369531790739,0.514369531790739,0.514369531790739
732,"ESH","Western Sahara",5.696905545726,5.696905545726,5.696905545726,5.696905545726,5.696905545726,5.696905545726,6.0696205496321,6.44233555353823,6.81505055744432,7.18776556135045,7.56048056525655,7.48067889668586,7.40087722811513,7.32107555954444,7.24127389097371,7.16147222240301,7.16147222240301,10.9212979192461,10.9212979192461,10.9481714689967,10.9481714689967,10.912033647986,8.74209896744968,6.57216428691334,4.402229606377,2.23229492584067,2.23229492584067,2.23229492584067
887,"YEM","Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0.0429709373745578,0.292213262053573,0.541455586732552,0.790697911411566,0.790697911411566,1.59187829799997,1.59187829799997,1.63234979229336,1.63234979229336,1.657778784283,2.18157124991765,2.70536371555231,3.22915618118696,3.75294864682161,3.75294864682161,3.75294864682161
894,"ZMB","Zambia",63.3676865723589,63.3676865723589,63.3676865723589,63.3676865723589,63.3676865723589,63.3676865723589,63.5485547548205,63.7294229372821,63.9102911197436,64.0911593022052,64.2720274846668,65.0127871536687,65.7535468226705,66.494306491672,67.2350661606738,67.9758258296757,67.9758258296757,68.4510972715103,68.4510972715103,68.52177315535,68.52177315535,68.5900613404115,71.3942643244341,74.1984673084567,77.0026702924797,79.8068732765023,79.8068732765023,79.8068732765023
716,"ZWE","Zimbabwe",35.0375211820519,35.0375211820519,35.0375211820519,35.0375211820519,35.0375211820519,35.0375211820519,36.2294126582391,37.4213041344259,38.6131956106131,39.8050870868,40.9969785629871,43.332983662806,45.6689887626252,48.004993862444,50.3409989622633,52.6770040620821,52.6770040620821,53.6288601800797,53.6288601800797,53.776181194705,53.776181194705,54.0841943371149,54.868732463218,55.6532705893212,56.4378087154243,57.2223468415275,57.2223468415275,57.2223468415275
4,"AFG","Afghanistan",31.8885366874554,31.9297157960512,31.7788540593665,31.6902134527666,31.620938038298,31.8236073445903,32.275944447396,33.4396227265759,32.9633976212073,32.9579665025911,33.3005700646853,32.8230168364838,31.781767226894,30.3010734404144,28.641265182575,26.9756101316468,24.7233379485839,21.8191173262769,19.0921747281862,17.2302123507356,16.6597758472398,17.2025238368384,17.6430959561109,17.2048798971597,15.9561374631821,15.9561374631821,15.9561374631821,15.9561374631821
8,"ALB","Albania",31.1952639989533,31.1333924846244,31.2538279242309,30.9277875025131,29.9542989946552,29.9712095699016,31.5375651441819,31.0487341907224,29.9054888151426,29.9623169536543,30.5795726281978,31.9950928211047,33.1575882533491,32.65465535247,33.0541777308003,33.5485900603948,33.6201702598285,34.1877775477348,34.657421547039,34.8486961958838,35.0261558323538,35.5060992861792,35.9306578632668,36.3379047016734,36.6638907493529,36.6638907493529,36.6638907493529,36.6638907493529
12,"DZA","Algeria",1.59837926140982,1.50391763540239,1.32133564235825,1.35547215261008,1.1986967268541,1.66985413950522,2.43889150110746,3.25036465648557,4.05505448268138,4.87008319046826,5.72178835272977,6.60304270225711,7.54080384302293,8.4477816327623,9.27341232372417,9.97539747671937,10.2855620146534,10.4797425951523,10.5356496279985,10.4786562792192,10.6119510896313,11.2799574419993,11.8441325035254,12.0246154306792,12.1445180062695,12.1445180062695,12.1445180062695,12.1445180062695
20,"AND","Andorra",61.5641344603684,61.9494411317361,62.2472771988932,62.2835470514907,62.4965675123584,62.7533267616095,63.6106966288871,65.006488062306,66.4537873937987,67.6640362645403,68.8828916192953,69.8372536478087,70.83180220456,71.8840277942733,72.5843719670585,73.4509277115742,74.2392610371541,75.0081786797394,75.7533724078294,76.8037862365169,78.2488296982676,81.1782788861411,83.9602130258925,84.3286064277275,84.4948380331172,84.4948380331172,84.4948380331172,84.4948380331172
24,"AGO","Angola",43.3910231068992,43.1365855541713,42.2122240424827,40.7082003946771,39.4804120592941,38.7886626115501,38.7234493028408,39.0292713426972,39.0091301435612,38.2711888154456,38.4476762220527,37.9760040341438,37.5606488477119,36.7485665824395,35.9508754949017,34.9204180901995,33.6543925271854,31.9127889138394,30.400761129141,29.3995668368944,28.2046737097436,27.5100909278279,26.6086000601081,25.3534103328945,23.9665617294127,23.9665617294127,23.9665617294127,23.9665617294127
660,"AIA","Anguilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,"ATG","Antigua and Barbuda",26.8234326020342,28.4158289776064,29.1187095595428,29.7323257491405,30.3109210717361,31.2094260290394,32.1468204716252,33.4152692303776,34.5921946606924,35.5987416307116,36.3559255052829,36.566331521564,34.7227706139523,34.8779408201048,36.6517796298376,36.7082725657879,36.593484110786,36.4936535582224,36.1559249675056,35.5324561937187,35.5748513827122,36.607260159424,37.5642942835319,37.6128739641227,37.120327798932,37.120327798932,37.120327798932,37.120327798932
32,"ARG","Argentina",34.7205543630877,35.2442517482688,36.2366454947443,37.0599231969109,38.1189980538322,39.9654370966899,40.7954611387107,41.1133794198779,41.8846064639946,43.5736177688716,44.8831857913787,45.3583602659825,44.8380790806965,45.5102330078271,45.5738401413906,45.6894233615995,45.7315723840584,45.7857577120555,45.6888994448283,45.952811356555,45.9188367208894,46.1480326841156,47.3391598305922,47.9393381397792,48.2122069149943,48.2122069149943,48.2122069149943,48.2122069149943
51,"ARM","Armenia",3.53562595512571,3.85736549337392,5.43749154356024,6.29653546324246,6.51319779748358,7.34060245188086,7.14507887324123,7.02760488487156,6.45788335428956,6.32897383029824,5.94803917615748,5.55415161424078,5.98724787158952,5.53147871163534,5.58620812489809,6.10040954190964,6.62365835828875,7.52580712260384,8.68192331551614,9.02599715781095,8.99115787078081,10.1147758677608,11.2404889618132,11.8404457746176,12.3776730644654,12.3776730644654,12.3776730644654,12.3776730644654
533,"ABW","Aruba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"AUS","Australia",75.8733221600494,76.7895938058865,78.0531149471222,79.3787404179075,80.6472898100063,82.0527776537426,83.6238122814311,85.2302709749444,87.1238005645735,89.1446622689694,90.7982565202467,92.2794507572352,93.2987838977557,94.165076504458,95.1115852097293,96.0584307795123,96.9319598141839,97.9911657110065,98.3270462166522,98.5148470289216,98.7294083034494,100,100,100,100,100,100,100
40,"AUT","Austria",36.4317517637112,37.3644094077662,39.1452495148919,40.7891929416709,42.6344547613213,44.4034290183093,46.0967559747126,47.2666127414226,48.2081042730457,49.6958364590476,50.8685596142854,52.3171836478699,53.2448493443935,54.3057113404461,54.6895364246768,55.7342084647787,57.0846701921209,58.6543540004079,60.3471343715196,62.2908392407577,63.9529541194824,66.9485243198348,69.2858143595526,69.6601681974412,69.2921337254354,69.2921337254354,69.2921337254354,69.2921337254354
31,"AZE","Azerbaijan",0,0,0,0,0,0,0.873943481258038,0.940614884394421,0.527223525194046,0.450590758089248,0,0,0,0,0,0,0,0,0,0,0,0,0.680168614048199,1.717187956636,2.00542730706279,2.00542730706279,2.00542730706279,2.00542730706279
44,"BHS","Bahamas",30.0082278111573,29.5375434671151,30.3300804938737,30.5419072423622,30.1855332157708,31.6659889957746,31.8975139718981,33.4562168852179,34.1096513956428,34.4382321127255,35.7605809437204,36.0188339895704,37.4390338373739,37.7632410265585,37.8132201916277,38.2354575744832,38.2847310748448,38.2676380725995,38.1669185635578,37.8362978634161,37.353770583109,38.1951707292935,39.131141289903,38.9838328852275,38.6346492376881,38.6346492376881,38.6346492376881,38.6346492376881
48,"BHR","Bahrain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278005726017284,1.22959474778892,2.73979110283717,4.13031778474395,4.78505872339512,5.26666566670563,5.56392790113821,6.11676679343188,6.28515829559376,6.28515829559376,6.28515829559376,6.28515829559376
50,"BGD","Bangladesh",26.333149661013,25.615286948333,24.8773469833693,24.1188353437849,23.3871436192987,22.4256695612552,22.3186018227264,21.9799134261061,21.7142072469473,21.7019517022758,21.2519815850729,20.5683496826943,19.9860533604533,19.8385369755342,19.4505969397266,18.8090660956499,18.8069098239066,18.0412379128534,16.5819126404962,15.2307036893369,15.2587346138114,15.9333889511463,16.0460430897314,15.7824851656254,14.717444991417,14.717444991417,14.717444991417,14.717444991417
52,"BRB","Barbados",24.4520490515394,24.806622801978,25.0571285980129,25.864418252256,27.0993200780387,27.6248960138066,29.5037808795958,29.709983844049,29.9264506007182,31.0305836170651,32.0914661070856,32.3979336049,32.6539127879498,33.340931036688,34.1708571865554,34.5408057819657,34.4116041794824,34.4743422368302,33.7061106734658,32.9526868347135,32.7196018027566,33.4053580432543,34.0698071253808,33.7812738309945,32.8350979665502,32.8350979665502,32.8350979665502,32.8350979665502
112,"BLR","Belarus",4.54531341503856,5.24294146745811,5.29189458641763,5.16364782717356,4.83047437606049,6.8670154937259,5.70454994829059,4.41646100327483,5.59854505212978,6.47844204603126,6.0801054236468,7.37769319682286,9.05483792743311,9.01094331150631,8.78853360900985,8.59220869887514,8.73013552797137,13.7672799122347,15.8948248933026,18.048977627402,20.7444287562717,23.4233973340085,25.0089592169855,25.5123043274297,25.5916086763158,25.5916086763158,25.5916086763158,25.5916086763158
56,"BEL","Belgium",36.0045432521459,37.2848320330459,38.5417353718432,39.7319164075863,40.9507438359495,42.3857578274356,44.0006131693173,45.2839308095154,46.7874786062223,48.6713853546644,49.6635257644446,50.5698830875584,50.560039851919,50.4348818208434,50.4770536071216,51.0392017490138,52.3541347907336,54.4222749519968,57.3616626499962,60.6466856864909,62.4129673334097,63.7433902226801,64.159893749868,64.5733731025818,64.7246342737532,64.7246342737532,64.7246342737532,64.7246342737532
84,"BLZ","Belize",34.4708557564866,32.482192975628,30.0968639771542,28.1142661770435,26.5740172626636,26.0408334663437,28.2351217389993,29.9049055589529,30.8630866225921,31.3695794699091,32.2395493435714,32.793288753577,34.0522243811099,35.6881325623271,36.0562810464558,36.3102057559609,36.258158993996,35.634886847735,34.1257987036864,32.773277121519,32.1536899014574,32.7943508150526,33.3684680927928,32.8487466660071,32.2856250534842,32.2856250534842,32.2856250534842,32.2856250534842
204,"BEN","Benin",40.9815985263421,40.0392497601071,38.5699817552824,36.9609575603451,35.8568458970009,35.475827765387,36.2147092674898,36.5167296896331,37.3874159566058,37.9518202906134,38.7191395112857,38.9710611647976,38.9423105950261,38.2862904906311,37.2946171964353,36.2413996692914,34.8068042720335,32.5743144305797,30.70324926329,29.5352442168855,28.8702864740623,29.486741995674,30.115249920324,30.3993093591136,29.3206371331594,29.3206371331594,29.3206371331594,29.3206371331594
60,"BMU","Bermuda",54.135363784988,55.374607478389,58.8139243579966,62.049156768182,64.6176664547397,66.8366658433044,69.2601722105244,71.1681371956174,72.8042016080932,74.2256116600951,75.5309530299786,77.1266334087523,79.2797118953,81.5037785481701,83.4689319280324,85.0513385107107,85.7001234853062,86.2909872236159,86.5781339274515,86.957807372946,87.2686834451348,86.9703013193137,86.5468122311865,86.9245732680383,87.8488837596166,87.8488837596166,87.8488837596166,87.8488837596166
64,"BTN","Bhutan",46.6685029894795,45.8670375147991,44.1845039858944,42.3797027365078,41.4692064581334,39.2755705241058,37.7952528951773,36.4315065673842,34.4803276633988,32.9487055598403,31.7198364908658,30.9138455162193,28.7846996015466,27.5291107142882,26.3549585170544,25.2650173841479,23.9906274130275,22.5335415728543,21.1388947479003,20.3083109791483,20.2505327420394,21.3788577018229,22.4852198502344,22.417052556433,21.6745540631778,21.6745540631778,21.6745540631778,21.6745540631778
68,"BOL","Bolivia",8.52221736800801,10.2371109820808,12.4494385449571,15.2559296118912,17.7912622660427,19.5800155825179,20.8091714400699,21.77398046079,22.6497140319466,23.3811331636487,23.9057808741965,24.0287507659752,23.4606380544494,22.8849103896501,22.5674124829695,22.7698046048639,23.3259858127348,23.9624959434829,24.5551016228375,25.2221783274646,25.7612134905005,25.9580536352849,25.9037497984271,26.0242601809127,26.0560469898624,26.0560469898624,26.0560469898624,26.0560469898624
70,"BIH","Bosnia and Herzegovina",19.5617087295431,19.8709218728409,19.0791627500181,19.0019459544994,17.7843672237585,16.4968629938584,15.73827781844,14.8457885197717,15.0808181846711,15.3898147070228,14.5363461140174,15.1685280589883,14.0170343233019,15.6880709137761,15.9119041684585,16.4521668449694,16.7845113005145,17.6047365196678,17.5671520779739,17.7401295033334,17.2475850902877,18.7528242358799,20.0755983788641,20.1591180660305,20.3203488319112,20.3203488319112,20.3203488319112,20.3203488319112
72,"BWA","Botswana",18.7031199775439,16.7187617477422,14.9097376223891,12.8923327661941,11.2139054221636,9.45821115070316,8.04759700740905,6.91751295977178,6.43086580008176,6.52749440832906,6.9328214200704,6.52317445576705,6.66184482827168,5.97055955977743,5.50508841626288,5.01301466633119,4.88217297599012,5.07729675173631,5.24441784238678,5.48501118556609,5.84425241499903,6.91553241371959,7.62267861625678,7.78165027262715,7.70778177525412,7.70778177525412,7.70778177525412,7.70778177525412
76,"BRA","Brazil",33.3873591964243,33.6681749854388,34.465224555932,34.7302495009148,35.1407768366735,35.7674272831116,36.3633422919213,36.7847538559719,37.0494322011076,37.3326637855738,38.3458227026784,38.6669043224174,39.0664185681822,39.423613006063,39.8304551754729,40.5416690763154,41.6887216741674,43.7255065419927,45.6861040719967,47.6973984302647,48.8487124222431,48.8896447069981,49.7362573002737,50.1229674959319,50.3132877341979,50.3132877341979,50.3132877341979,50.3132877341979
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",53.1729262683952,55.5698914333163,56.5693138699349,57.5582979185275,58.4781928262078,59.1317296251659,59.868783340315,59.7988336541939,59.3171464548513,59.3030262923029,59.3651390772958,60.2899767359909,62.2471990041231,64.3806100562638,65.541945568688,66.1490620019413,64.9308309418083,61.832212471317,58.1399012900561,55.579202612241,54.7872723488238,57.3309785275624,59.8855698226591,59.5345039458075,57.7911422159731,57.7911422159731,57.7911422159731,57.7911422159731
100,"BGR","Bulgaria",0,0,0,0,0.719092126953626,1.44100010135756,2.52005014316445,3.7527963109596,5.09479028896996,6.29388021115882,7.06329459339555,7.85971504000278,9.3157601008445,10.5673658174046,11.4389423295462,12.3680567217678,13.6648668134325,15.4371453914538,16.8798277866993,16.8072827467469,17.8837425522668,18.3731014203656,18.7747559411963,18.8522375451846,19.0570489632834,19.0570489632834,19.0570489632834,19.0570489632834
854,"BFA","Burkina Faso",51.4236743507444,50.8807139221786,49.902941331337,48.7785322603978,47.5301418581154,46.0379252659185,45.7255356069546,45.0290297895865,44.9055007432125,44.59261782761,44.2911542067305,44.1041900182726,44.305151128149,44.1906101515819,43.9714396760899,43.1323050629246,41.8435059780497,39.8902163444549,37.9937942714384,36.7163660291241,35.9468339829861,36.6438376974622,37.5903740635853,37.5284241642633,37.2069258553791,37.2069258553791,37.2069258553791,37.2069258553791
108,"BDI","Burundi",45.1683128430482,45.3879903705972,46.1470889701775,46.7578689246379,47.5205070176924,48.3248016233247,49.6661527454549,50.2782749059821,51.0463129437498,51.5957615422877,52.0844556085472,52.7753511559125,53.3012627219388,53.7567612575495,53.6705335154027,52.8793810352471,52.2843977868953,51.1159653813321,49.936213281027,49.2582820638864,49.5967189560827,51.3316713520768,52.6785207206623,52.2535704818642,51.750719844245,51.750719844245,51.750719844245,51.750719844245
132,"CPV","Cabo Verde",36.2964913490205,34.0004032259948,31.1065567434764,29.28196356036,27.228504051618,26.6235075887498,26.146047637214,25.58877590393,25.3811141909053,25.2426459113058,25.2925464636512,26.7235560712323,27.7037743546774,28.3811757651989,28.8824212092226,29.1016856707639,27.3859569666717,23.4288820156974,19.8878294613625,17.0252246102244,15.5378442333115,14.9205397899539,14.7749564220751,11.4124688220325,11.664766455419,11.664766455419,11.664766455419,11.664766455419
116,"KHM","Cambodia",38.2479664783352,37.930831980269,37.4901571352227,36.9400217328205,36.4407858397818,36.1563975187959,35.6021187019252,34.7340282747157,34.1383396559077,33.6472689534636,33.4346279424582,33.372580038133,33.002125752177,32.7524374869148,32.7345921971592,32.9032261000177,33.50208365814,33.9679976716377,34.6059581239881,35.0465593333161,35.5972331708087,36.2997790553925,36.9506519422598,36.6295305819618,35.5261974922311,35.5261974922311,35.5261974922311,35.5261974922311
120,"CMR","Cameroon",18.8816844864464,17.9138091561092,16.5553913383467,15.268418136216,14.3404273728979,13.6717298130155,13.7743573390779,13.0611895103162,13.2369635274245,13.5803324874655,13.7201634526965,13.5790548302744,13.4879361199047,12.9638208051241,12.1475137641704,11.271248814393,10.0778268273694,8.36115362903178,6.67103628435711,5.69254993172288,5.83311702425607,6.57293223129697,7.47327166829261,7.17181686018917,6.13714468164083,6.13714468164083,6.13714468164083,6.13714468164083
124,"CAN","Canada",61.4366834234793,62.6388920043367,63.9351451706166,65.3661620291312,66.7558040361485,68.2258235433561,69.228109702296,70.0157700244108,70.8938512345321,72.041702761364,73.1661724159892,74.973257896226,76.8319830399438,79.1792378575951,81.6987577482099,83.9313521765436,86.0094595270579,87.6390076787907,89.0931517801988,90.3322632690467,91.135343471907,90.8212541874607,90.748323308765,90.9473731467371,92.2213600386181,92.2213600386181,92.2213600386181,92.2213600386181
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",33.6663753356165,32.8778363494595,32.4168572866842,31.8724370442061,31.4138149700874,31.601632561316,31.9466696874096,32.382622672791,32.8933480044643,33.3447066487625,33.6120178538374,33.1595945466471,32.6403331134849,32.0562086619752,31.2416069694822,30.368398779653,29.6099327043812,28.5648541276581,27.0837912604896,26.4719175959735,26.64443120374,27.9202793797291,29.070262238084,29.1808405846589,28.4880329573985,28.4880329573985,28.4880329573985,28.4880329573985
148,"TCD","Chad",48.3806103351962,47.339617216378,46.1094183717909,44.8373811202643,43.7441942579061,42.899805289432,42.4516951200951,42.0354623864914,41.8181623380303,42.0273469377425,42.3918132798293,42.1092872193412,41.6220836438942,41.2410672983562,40.8234104870299,40.2866058000594,39.2003685842363,37.5001485381795,35.7280144398852,34.7004941373503,34.245116492655,34.7267103217048,35.1326964124427,35.0238760349711,34.639698096318,34.639698096318,34.639698096318,34.639698096318
152,"CHL","Chile",37.4586091225938,37.7283167449032,38.5784122387541,38.4910415360069,38.7138561106247,40.0772125000873,40.3321136546226,41.5414616952214,41.8600141484006,42.3323858264204,43.3253990593406,44.0025197301227,44.1829685514581,44.916885828807,44.4013095717849,44.4046918392811,44.5150651266176,44.2946926293175,43.8935143555532,43.8238092135252,44.2149419441402,46.0275087727918,46.9984813567018,46.9836396732275,46.3706783431395,46.3706783431395,46.3706783431395,46.3706783431395
156,"CHN","China",10.6201341507874,10.3029745039155,9.97411702615038,9.56869371449196,9.00748979988667,8.45618672133128,8.54876579587599,8.46249951773922,8.53945342288102,8.34053559309773,8.74318375071579,9.7506004724855,10.0621297500599,9.74209277920347,9.32492808491926,9.04171359236354,9.11385720124385,9.42229716738242,9.70352620589289,10.0933723278743,10.747100166891,11.8617974744113,13.0962444125949,13.6789369018092,13.7979202641197,13.7979202641197,13.7979202641197,13.7979202641197
170,"COL","Colombia",29.4133294576261,29.0333976543736,29.9363222394225,30.2196012577495,29.7773432010873,30.4481395958143,31.6138937818193,30.8837742580094,33.8208541157667,35.4343595758506,37.3851387986484,37.3171441404141,37.7697084410223,37.2790226099667,36.340665793615,37.0025353857288,38.7616093548711,39.503476546493,40.4146880477398,41.3843081361642,41.6760293283095,42.5523223439306,43.1823565182084,43.2528031544361,43.1052065389102,43.1052065389102,43.1052065389102,43.1052065389102
174,"COM","Comoros",53.8176406295781,53.1509624984574,52.853108727138,53.1334907924776,53.1360155823502,52.4252823505894,52.3280330767994,51.9902302127919,52.0467032152039,52.029382226131,51.2764127403096,51.7730898406596,50.2824497766438,49.8356759166082,50.635213181522,51.1934780666279,50.1361159783621,49.3726835336308,48.787780853963,46.7563551451708,47.0073202494517,47.9149213089614,48.6949390189749,49.027532155885,48.167648347776,48.167648347776,48.167648347776,48.167648347776
184,"COK","Cook Islands",55.9067334238024,56.4470430907035,56.8410854474958,57.2141140284148,57.4903652868329,57.885505791551,58.6343338372931,59.0583170188742,59.4958875938901,59.9929380264131,60.6494639483925,61.8336263091408,63.0116630564723,64.3537973304194,65.3476173354702,65.6069466875689,65.5342467779787,65.5253994315801,65.5166374924999,65.3765902791642,65.0201834629843,63.6000997521389,62.5201570887683,62.6697060015981,63.0691918118768,63.0691918118768,63.0691918118768,63.0691918118768
188,"CRI","Costa Rica",48.3697976205568,49.2504999461242,48.1049036859743,47.3090857334397,46.1167978330534,47.0266292524132,46.6457110575619,47.7229988789943,47.8277518677466,48.0057016922732,50.1204508390082,49.1843571279031,51.8763687706529,51.6352410551919,52.2706744835982,49.3820417574048,50.5651618610119,50.6851019164051,50.5465567288781,50.5495198354885,50.0419391037024,49.8789947797465,50.8940449136957,50.9713857449746,51.1870986472236,51.1870986472236,51.1870986472236,51.1870986472236
384,"CIV","Cote d'Ivoire",24.4721841473265,23.4340998998293,21.6155199984212,19.5024376861498,17.9599461313838,17.188807835027,17.2572452531089,17.3459795792606,17.5708065686477,17.7911229627017,18.2790672164298,18.5992413115379,19.4114437165745,20.1987703937544,20.7542856159568,21.1941599752353,20.4720749837882,18.043723668059,15.1331554057359,13.4776630168444,13.1387978809958,15.2964587331531,17.0936492800498,17.0490467017282,16.5931456069431,16.5931456069431,16.5931456069431,16.5931456069431
191,"HRV","Croatia",15.8786100052759,15.9494649469149,15.9967301069102,17.2738127548842,18.3592230775725,20.0684491690865,20.966544920189,21.4692272352615,21.6725753396003,23.3787246989915,23.5359500517353,25.0138379970295,25.4600829134635,26.1673425806254,28.2558599541123,29.8037954785263,31.1035976568566,32.1905455584093,34.0874787158851,34.7519770392581,34.5831273481432,37.8297434771771,39.0480958086196,39.3075054038979,39.1047065761596,39.1047065761596,39.1047065761596,39.1047065761596
192,"CUB","Cuba",28.5202691605716,29.1819932993746,29.3976487824437,29.1318433653085,29.3649277249123,30.474012243398,31.2255146977903,33.5481938982941,34.0701881668115,34.8027623126598,34.9996312553343,37.0604816647789,37.6256603173599,38.0480648984073,38.489870626294,38.7351655993842,40.1418323425437,38.873459411984,37.9253567326525,37.0316777737073,35.9659162968633,37.2319349159972,37.8510616875663,38.5982276929673,39.791226630934,39.791226630934,39.791226630934,39.791226630934
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",26.8220400619036,27.7940337482565,28.5290811170666,29.0858961843408,29.9512258891963,31.3500958548661,32.8884346303748,34.0898827123552,35.2896500551017,36.1317094798194,36.7610400825501,37.2856437130104,37.7462719098914,38.8602649150289,39.8516979515917,41.1791519290389,42.877326993897,44.4289930924786,45.7700907433017,46.9464023456467,48.2431250594431,51.1734494505557,53.4144366721119,53.4650284989857,52.7006512656717,52.7006512656717,52.7006512656717,52.7006512656717
203,"CZE","Czech Republic",12.7651351500076,14.9973629357401,16.4345379719614,19.2794115294791,21.1637449040074,22.4942047579292,23.5888889097073,24.8192040299255,25.0557072501425,26.8039011390732,27.8593604351623,29.536854645478,30.2652872961569,30.8350767185743,31.6554635254313,32.4613629652425,33.3727819379321,34.8302707891334,36.4584599014766,38.6000045323473,39.6583107942724,41.0951649886545,41.9198485641794,41.812590008631,42.0153987663804,42.0153987663804,42.0153987663804,42.0153987663804
180,"COD","Dem. Rep. Congo",39.7138712902807,39.7072169405285,40.7159746622175,41.3982003582185,42.2034246984616,42.793301477408,43.824076842252,45.4975272829875,46.7271997301708,48.3795090172638,49.477237145481,49.7800746388232,49.8540828828883,49.5054203644812,49.1687158577072,48.7940387159059,47.1372451335839,44.0321548600404,41.1228209465352,39.0828034686374,38.6339923972173,39.4032878448505,39.9835601701783,39.1612828140377,37.9516053904226,37.9516053904226,37.9516053904226,37.9516053904226
208,"DNK","Denmark",37.86341868923,39.3696277624952,41.0469369935289,42.7715047557301,43.4495475079044,45.4997725553035,46.6868070033794,48.0406582328714,49.8700681697816,51.8002326651095,53.6054622214611,54.392208915032,54.8444217390831,55.7499594299362,56.4339200803493,57.4599392284006,59.8308727622942,63.1537163567699,66.8189261844653,70.2616282859768,72.2034532562068,72.1433572060537,72.0607272324867,72.8666484266595,74.6280972207887,74.6280972207887,74.6280972207887,74.6280972207887
262,"DJI","Djibouti",26.2576908666802,25.0537172206425,23.6078007582502,21.2129267093653,19.1747869925956,17.4624655890975,15.7742131366481,13.771649788727,11.8993929858957,9.33744351878923,8.35593909835542,7.85416581734789,7.4132118131932,7.29216175217807,7.34269781412434,6.91705631074466,6.66074076599736,6.31454659277911,6.00384901969109,6.33929661802719,6.2600729920886,6.49691497607802,6.54366696232665,6.44704129770267,6.41110998960488,6.41110998960488,6.41110998960488,6.41110998960488
212,"DMA","Dominica",34.1583991173186,33.5069842128803,33.1479588733882,32.8302230807068,32.1444800711769,32.206246900991,32.5605519189198,32.7200135486296,32.8855057566088,33.4703616655488,34.0395923203297,34.0227089048942,33.9119280057015,33.9207374408774,33.6726332880612,33.2225586021224,32.335324160821,31.1019773827465,30.0609754357526,29.3221884097338,29.0350790832491,29.9933274852262,30.7674446333205,30.4849310580974,29.8222964894954,29.8222964894954,29.8222964894954,29.8222964894954
214,"DOM","Dominican Republic",52.936905034634,51.4800306676352,49.3889598474544,47.5364767766618,45.97034941519,45.1021104646717,43.913867784052,42.4227869769037,39.9503896633798,37.1632952912365,35.5180316968112,34.3291876555987,33.7994291010113,33.8767519094778,33.642331514911,33.3170051439225,32.204015783462,29.7414145809254,27.0723990667722,25.6935188519153,24.6236699225897,24.687217067408,25.5015622302036,26.0417952146732,26.3537448852806,26.3537448852806,26.3537448852806,26.3537448852806
218,"ECU","Ecuador",38.2976736632518,37.8622748306931,39.295717638852,39.0379712201445,39.1347659449484,39.3300159025252,39.9996001980136,37.6664910448062,36.6049319030529,35.9665184065375,34.9444384042909,34.4222238316873,33.9602650099808,33.6556790611616,33.9863298216609,34.2383519052994,35.5214586548814,35.6065581645295,36.0843804544622,36.6936380116166,37.1969186248537,38.1364481491295,39.1276091091988,39.2967501901862,38.8111251026736,38.8111251026736,38.8111251026736,38.8111251026736
818,"EGY","Egypt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
